1,0.772731,1,1
2,0.743895,1.03876,0.519382
3,0.660301,1.17027,0.39009
4,0.661309,1.16849,0.292122
5,0.642188,1.20328,0.240656
6,0.665748,1.1607,0.193449
7,0.667897,1.15696,0.16528
8,0.689685,1.12041,0.140051
9,0.674991,1.1448,0.1272
10,0.679937,1.13648,0.113648
11,0.680624,1.13533,0.103212
12,0.671899,1.15007,0.0958392
13,0.674688,1.14532,0.0881013
14,0.673565,1.14723,0.0819447
15,0.68029,1.13589,0.0757257
